deviation,ICANTEN_ID,ICSCHEME_ID,ECHLOC_ID,ELMTYPE_ID,ITB_ID,ITBTYPE_ID,PHASE_ID,DIVNAME_ID,LIMMAT_ID,DIVMAT_ID,WALMAT_ID,CONFIG_ID,AUXHEAT_ID,ITER_questionable,ind,TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,OLTIME,LHTIME,TPI,ISEQ,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,PELLET,FUELRATE,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,AAREA,KAPPA,KAPPAA,KAREA,DELTA,DELTAU,DELTAL,INDENT,AREA,VOL,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,EVAP,DALFMP,DALFDV,IGRADB,BT,IEML,PREMAG,IP,VSURF,Q95,SH95,BEILI2,BEIMHD,BEPMHD,BETMHD,BEPDIA,BMHDMDIA,TAUCR,FBS,RHOQ2,RHOINV,NEL,NELFORM,DNELDT,NEV,NE0,NE0TSC,ZEFF,ZEFFNEO,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,COCTR,PNBI,PFLOSS,ECHFREQ,ECHMODE,ECHLOC,PECRHC,PECRH,ICFREQ,ICSCHEME,ICANTEN,PICRHC,PICRH,PALPHA,DWDIA,DWDIAPAR,DWMHD,DWHC,TEV,TE0,TE0TSC,TIV,TI0,TICX0,WDIA,WMHD,WKIN,WEKIN,WIKIN,WROT,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUMHD,TAUTH1,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT,TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,OMGAIMP0,OMGAIMPH,OMGAM0,OMGAMH,SPIN,TORQ,TORQBM,TORQIN,VTOR0,VTORV,VTORIMP,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,IAE2004S,IAE2004I,DB3DONLY,HMWS2005,OJK2006,SELDB3,SELDB3X,SELDB4,STDDB4V5,NEGW,NEL/NEGW,NUSTAREAV,QCYL,NUSTARECYL,RHOSTAR,BETATHT,TI0/TE0,BETAN,EPS
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,34,ASDEX,1,DV-IPRE,19940125,19820622,6009,1.19,1190,1.188,1.192,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.157,6,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.697,1.788,0.4036,0.4035861256,0.9908,0.99072873,0.9906,0.0,0.0,0.0,0.0,0.507,5.405,0.1599,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2975,0.1277,4.234,,2.256,1.628,1.628,0.007547,1.319,0.3608,9.92319753,,,0.28371569,3.634,0,-5.713e19,3.064e19,4.659e19,,0.0,,0.0,37980.0,42000.0,2.62e6,404020,0.0,0,1.0,2.596e6,553700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,477800.0,642000.0,421600.0,1,,,,,,,93330.0,115100.0,,,,,,,22090.0,0.5749,0,0,0.0,0,0.0,0.04336,0.05212,,0.04529,96370.0,74280.0,2.194e6,1.64,0.04393,0.04529,0.6667,0.6667,1.366,1.137,0.7434,0.8951,0.9143,0.9422,0.9201,0.9244,0.9234,0.8259,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.58138659,0.62505742,,3.52465528,,,0.00236156,,2.2576007012,0.23783146729522686
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,35,ASDEX,1,DV-IPRE,19940125,19820622,6009,1.2,1200,1.198,1.202,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.157,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.686,1.78,0.4047,0.4046742712,0.9882,0.98807121,0.9878,0.0,0.0,0.0,0.0,0.5084,5.384,0.1696,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2959,0.1753,4.339,,2.321,1.691,1.691,0.007759,1.381,0.3623,7.14322518,,,0.27956454,3.499,0,-7.544e19,2.835e19,4.657e19,,0.0,,0.0,51880.0,42000.0,2.62e6,404020,0.0,0,1.0,2.592e6,563900.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,232500.0,0.0,1,,,,,,,96070.0,117600.0,,,,,,,23640.0,0.574,0,0,0.0,0,0.0,0.03641,0.04456,,0.0364,99360.0,75720.0,2.644e6,2.08,0.03758,0.0364,0.6667,0.6667,1.304,1.125,0.7195,0.8652,0.8892,0.909,0.8908,0.9022,0.9012,0.8067,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.57515417,0.60835863,,3.57699157,,,0.00241623,,2.3399284882,0.24003558718861212
baseline,1,1,1,2,1,1,5,1,1,1,1,1,2,1,40,ASDEX,1,DV-IPRE,19940125,19820622,6011,1.179,1179,1.177,1.181,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.691,1.776,0.4013,0.4012972895,0.9966,0.99658336,0.9964,0.0,0.0,0.0,0.0,0.5042,5.356,0.1681,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2969,0.09468,4.169,,2.114,1.485,1.485,0.006826,1.137,0.3875,13.309731,,,0.28373538,3.269,0,5.988e19,2.602e19,4.437e19,,0.0,,0.0,28110.0,42000.0,2.62e6,404020,0.0,0,1.0,2.585e6,547300.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,565300.0,946400.0,565300.0,1,,,,,,,79830.0,104300.0,,,,,,,23020.0,0.5712,0,0,0.0,0,0.0,0.03912,0.05111,,0.04006,83130.0,60110.0,2.048e6,1.501,0.04059,0.04006,0.6667,0.6667,1.238,0.9877,0.6337,0.7754,0.799,0.8275,0.8098,0.8078,0.8066,0.7199,,,,,,,,,,,NONE,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.58685153,0.55704038,,3.52441072,,,0.0019286,,2.034388255,0.2373151981076286
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,41,ASDEX,1,DV-IPRE,19940125,19820622,6011,1.217,1217,1.215,1.219,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,6,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.697,1.801,0.4081,0.4081600907,0.9798,0.98008544,0.9801,0.0,0.0,0.0,0.0,0.5128,5.468,0.1545,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2966,-0.07276,4.445,,2.532,1.902,1.902,0.00873,1.546,0.3959,17.36337,,,0.27971345,3.713,0,9.265e19,3.036e19,4.95e19,,0.0,,0.0,0.0,42000.0,2.62e6,404020,0.0,0,1.0,2.597e6,577800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,566300.0,566300.0,593900.0,0,,,,,,,108800.0,133900.0,,,,,,,23690.0,0.577,0,0,0.0,0,0.0,0.05366,0.06695,,0.06155,112000.0,88300.0,2.012e6,1.4349999999999998,0.05565,0.06155,0.6667,0.6667,1.662,1.404,0.9314,1.119,1.14,1.176,1.14,1.141,1.139,1.017,,,,,,,,,,,NONE,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.56670959,0.65518566,,3.57508734,,,0.00277655,,2.6486116537,0.24048320565704184
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,42,ASDEX,1,DV-IPRE,19940125,19820622,6011,1.254,1254,1.252,1.256,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.686,1.8,0.4116,0.4116598785,0.9711,0.97137947,0.9711,0.0,0.0,0.0,0.0,0.517,5.475,0.1626,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.29519999999999996,0.04552,4.691,,2.754,2.123,2.123,0.009646,1.746,0.4166,27.4438724,,,0.27427986,3.767,0,-6.592e19,2.863e19,5.436e19,,0.0,,0.0,13440.0,42000.0,2.62e6,404020,0.0,0,1.0,2.598e6,600700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,190900.0,0.0,1,,,,,,,120800.0,146900.0,,,,,,,25370.0,0.5798,0,0,0.0,0,0.0,0.04631,0.05632,,0.0491,124100.0,98740.0,2.611e6,2.011,0.04752,0.0491,0.6667,0.6667,1.636,1.458,0.952,1.131,1.156,1.176,1.143,1.16,1.158,1.036,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.55448495,0.6793692,,3.64591116,,,0.00309969,,2.9656156463,0.24412811387900357
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,49,ASDEX,1,DV-IPRE,19940125,19820622,6023,1.214,1214,1.212,1.216,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.148,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.685,1.785,0.4064,0.4064149837,0.9838,0.98386941,0.9841,0.0,0.0,0.0,0.0,0.5105,5.406,0.1683,,SS,TI2,NONE,NONE,,,,2.205,0.0,,0.2958,0.09,4.423,,2.431,1.802,1.802,0.008262,1.476,0.3852,13.9004637,,,0.27819373,3.56,0,1.465e18,2.982e19,4.607e19,,0.0,,0.0,26620.0,42000.0,2.62e6,404020,0.0,0,1.0,2.594e6,568900.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,137400.0,0.0,1,,,,,,,102600.0,125200.0,,,,,,,23840.0,0.5741,0,0,0.0,0,0.0,0.03923,0.04787,,0.04,105900.0,82070.0,2.621e6,2.052,0.04041,0.04,0.6667,0.6667,1.397,1.221,0.785,0.9415,0.9663,0.9867,0.9643,0.9769,0.9757,0.8731,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.57004513,0.62451196,,3.59461732,,,0.00261016,,2.5029335172,0.24118694362017803
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,54,ASDEX,1,DV-IPRE,19940125,19820624,6053,1.184,1184,1.182,1.186,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.697,1.788,0.4034,0.4033640518,0.9915,0.99132014,0.9914,0.0,0.0,0.0,0.0,0.5068,5.404,0.1596,,SS,TI2,NONE,NONE,,,,2.204,0.0,,0.29769999999999996,0.02076,4.215,,2.239,1.611,1.611,0.007512,1.318,0.376,61.0811281,,,0.284118,3.864,0,1.696e20,3.386e19,4.761e19,,0.0,,0.0,6182.0,42000.0,2.61e6,404020,0.0,0,1.0,2.59e6,550100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,836900.0,836900.0,664900.0,0,,,,,,,93430.0,114200.0,,,,,,,20560.0,0.5769,0,0,0.0,0,0.0,0.05317,0.05919,,0.05714,96200.0,75640.0,1.874e6,1.3239999999999998,0.05133,0.05714,0.6667,0.6667,1.465,1.196,0.8033,0.9637,0.9762,1.012,0.9823,0.9803,0.9799,0.8751,,,,,,,,,,,NONE,0,101,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.58241821,0.66344079,,3.51966433,,,0.00240767,,2.243490468,0.23771361225692397
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,55,ASDEX,1,DV-IPRE,19940125,19820624,6053,1.236,1236,1.234,1.238,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,6,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.694,1.801,0.4094,0.4093628753,0.9769,0.97671973,0.9767,0.0,0.0,0.0,0.0,0.5143,5.474,0.1567,,SS,TI2,NONE,NONE,,,,2.203,0.0,,0.2958,0.1478,4.524,,2.605,1.976,1.976,0.009101,1.758,0.3016,8.50963364,,,0.27775552,4.639,0,1.648e19,3.956e19,5.829e19,,0.0,,0.0,43710.0,42000.0,2.61e6,404020,0.0,0,1.0,2.6e6,599700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,356200.0,356200.0,326000.0,0,,,,,,,122700.0,138000.0,,,,,,,19490.0,0.5864,0,0,0.0,0,0.0,0.05364,0.05954,,0.0618,125000.0,105600.0,2.308e6,1.708,0.05419,0.0618,0.6667,0.6667,1.703,1.477,1.021,1.185,1.184,1.211,1.169,1.186,1.187,1.063,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.56186471,0.8256436,,3.60028854,,,0.00332116,,2.7749379744,0.24167650531286894
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,56,ASDEX,1,DV-IPRE,19940125,19820624,6053,1.288,1288,1.286,1.29,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.687,1.8,0.4112,0.4112279281,0.9722,0.97232897,0.9724,0.0,0.0,0.0,0.0,0.5165,5.475,0.1617,,SS,TI2,NONE,NONE,,,,2.204,0.0,,0.2948,0.1233,4.666,,2.727,2.097,2.097,0.009585,1.849,0.331,10.1240249,,,0.27442682,5.08,0,1.216e20,4.105e19,6.845e19,,0.0,,0.0,36350.0,42000.0,2.61e6,404020,0.0,0,1.0,2.603e6,618800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,-110800.0,0.0,1,,,,,,,127700.0,144800.0,,,,,,,18370.0,0.5928,0,0,0.0,0,0.0,0.04836,0.05484,,0.05512,129700.0,111400.0,2.639e6,2.021,0.04915,0.05512,0.6667,0.6667,1.652,1.457,1.019,1.164,1.155,1.172,1.129,1.156,1.158,1.039,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.5548975,0.91548439,,3.6439587,,,0.00350106,,2.9466552944,0.24374629519857735
baseline,1,1,1,2,1,1,5,1,1,1,1,1,2,1,61,ASDEX,1,DV-IPRE,19940125,19820624,6066,1.178,1178,1.176,1.18,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.696,1.781,0.4009,0.4008971809,0.9976,0.99758279,0.9978,0.0,0.0,0.0,0.0,0.5037,5.369,0.1628,,SS,TI2,NONE,NONE,,,,2.202,0.0,,0.2983,0.1125,4.11,,2.09,1.463,1.463,0.006871,1.19,0.3481,11.2875659,,,0.28659062,3.564,0,6.702e19,2.948e19,4.675e19,,0.0,,0.0,33570.0,42000.0,2.61e6,404020,0.0,0,1.0,2.584e6,542300.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,642400.0,1.151e6,652300.0,1,,,,,,,84690.0,104100.0,,,,,,,21400.0,0.5746,0,0,0.0,0,0.0,0.04299,0.05311,,0.04645,87650.0,66250.0,1.969e6,1.426,0.04452,0.04645,0.6667,0.6667,1.31,1.054,0.692,0.8387,0.8565,0.8879,0.8666,0.8649,0.8643,0.7723,,,,,,,,,,,NONE,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.59079627,0.60325364,,3.4892977,,,0.00212722,,2.0333871096,0.23637971698113208
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,63,ASDEX,1,DV-IPRE,19940125,19820624,6066,1.258,1258,1.256,1.26,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.155,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.688,1.803,0.4122,0.4122144765,0.9698,0.96986503,0.9696,0.0,0.0,0.0,0.0,0.5177,5.489,0.1601,,SS,TI2,NONE,NONE,,,,2.201,0.0,,0.2946,0.07334,4.714,,2.788,2.159,2.159,0.009897,1.852,0.3827,17.0191553,,,0.27410239,4.095,0,-4.761e18,3.134e19,5.899e19,,0.0,,0.0,21600.0,42000.0,2.61e6,404020,0.0,0,1.0,2.594e6,606100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,24990.0,0.0,1,,,,,,,127800.0,149000.0,,,,,,,23790.0,0.5838,0,0,0.0,0,0.0,0.04888,0.05699,,0.05323,130800.0,107000.0,2.616e6,2.01,0.04999,0.05323,0.6667,0.6667,1.71,1.529,1.019,1.196,1.213,1.233,1.195,1.216,1.215,1.088,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.55186996,0.74202263,,3.64827177,,,0.00336192,,3.0478869733,0.24419431279620854
baseline,1,1,1,2,1,1,5,1,1,1,1,1,2,1,68,ASDEX,1,DV-IPRE,19940125,19820624,6069,1.216,1216,1.214,1.218,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.16,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.696,1.8,0.408,0.4079800518,0.9799,0.97980106,0.9799,0.0,0.0,0.0,0.0,0.5124,5.461,0.1558,,SS,TI2,NONE,NONE,,,,2.202,0.0,,0.2961,0.04405,4.444,,2.529,1.901,1.901,0.008797,1.616,0.3532,28.6148889,,,0.27956663,4.663,0,1.479e20,3.727e19,6.369e19,,0.0,,0.0,13050.0,42000.0,2.61e6,404020,0.0,0,1.0,2.6e6,592300.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,593900.0,593900.0,567700.0,0,,,,,,,113200.0,133200.0,,,,,,,18900.0,0.5889,0,0,0.0,0,0.0,0.05604,0.06509,,0.06682,115400.0,96500.0,2.037e6,1.444,0.05666,0.06682,0.6667,0.6667,1.668,1.402,0.98,1.142,1.138,1.171,1.128,1.136,1.137,1.017,,,,,,,,,,,NONE,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.56625369,0.82348249,,3.57696481,,,0.00304565,,2.6691541884,0.24056603773584906
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,69,ASDEX,1,DV-IPRE,19940125,19820624,6069,1.232,1232,1.23,1.234,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.16,6,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.693,1.801,0.4097,0.4096731769,0.9758,0.97566913,0.9755,0.0,0.0,0.0,0.0,0.5145,5.472,0.1577,,SS,TI2,NONE,NONE,,,,2.202,0.0,,0.2946,0.1583,4.564,,2.635,2.005,2.005,0.009181,1.719,0.3542,7.90828855,,,0.27648994,4.721,0,-1.245e19,3.697e19,6.584e19,,0.0,,0.0,46610.0,42000.0,2.61e6,404020,0.0,0,1.0,2.601e6,601800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,307400.0,307400.0,342500.0,0,,,,,,,118900.0,138700.0,,,,,,,19290.0,0.5901,0,0,0.0,0,0.0,0.05081,0.06017,,0.05937,121100.0,101800.0,2.317e6,1.7149999999999999,0.05228,0.05937,0.6667,0.6667,1.651,1.421,0.9868,1.142,1.139,1.165,1.123,1.141,1.141,1.022,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.55873796,0.84493991,,3.61676811,,,0.00320537,,2.8115157676,0.24199645599527467
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,70,ASDEX,1,DV-IPRE,19940125,19820624,6069,1.248,1248,1.246,1.25,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.16,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.69,1.801,0.4106,0.4105528927,0.9737,0.97347349,0.9731,0.0,0.0,0.0,0.0,0.5156,5.473,0.1598,,SS,TI2,NONE,NONE,,,,2.202,0.0,,0.2954,0.2058,4.609,,2.688,2.059,2.059,0.009477,1.758,0.3694,6.08871361,,,0.27611665,4.719,0,-9.998e19,3.629e19,6.711e19,,0.0,,0.0,60800.0,42000.0,2.61e6,404020,0.0,0,1.0,2.601e6,604600.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,28630.0,0.0,1,,,,,,,122100.0,143100.0,,,,,,,19790.0,0.5906,0,0,0.0,0,0.0,0.04587,0.05376,,0.05083,124400.0,104600.0,2.662e6,2.057,0.04672,0.05083,0.6667,0.6667,1.582,1.393,0.9564,1.103,1.103,1.12,1.083,1.108,1.108,0.9946,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.55785683,0.84591597,,3.62165779,,,0.00329202,,2.9006588194,0.2429585798816568
baseline,1,1,1,2,1,1,5,1,1,1,1,1,2,1,75,ASDEX,1,DV-IPRE,19940125,19820624,6084,1.212,1212,1.21,1.214,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.166,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.697,1.797,0.407,0.4069608816,0.9827,0.98250798,0.9824,0.0,0.0,0.0,0.0,0.5113,5.451,0.1565,,SS,TI2,NONE,NONE,,,,2.204,0.0,,0.2963,-0.02016,4.393,,2.457,1.829,1.829,0.008465,1.41,0.4914,62.6032223,,,0.28025669,3.155,0,6.317e19,2.492e19,4.338e19,,0.0,,0.0,0.0,42000.0,2.61e6,404020,0.0,0,1.0,2.572e6,582500.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,632800.0,1.092e6,652300.0,1,,,,,,,98970.0,128400.0,,,,,,,27030.0,0.5698,0,0,0.0,0,0.0,0.05128,0.0672,,0.05646,102900.0,75870.0,1.926e6,1.3439999999999999,0.05342,0.05646,0.6667,0.6667,1.587,1.309,0.8398,1.032,1.068,1.106,1.078,1.07,1.067,0.9503,,,,,,,,,,,NONE,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.56947782,0.55401631,,3.5681574,,,0.0023937,,2.5627208977,0.23983500294637594
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,76,ASDEX,1,DV-IPRE,19940125,19820624,6084,1.231,1231,1.229,1.233,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.166,6,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.697,1.806,0.41,0.4100170436,0.9753,0.97537798,0.9755,0.0,0.0,0.0,0.0,0.5151,5.493,0.1529,,SS,TI2,NONE,NONE,,,,2.202,0.0,,0.2955,0.05406,4.547,,2.646,2.017,2.017,0.009295,1.631,0.4583,23.2828965,,,0.27772198,3.326,0,1.831e19,2.634e19,4.564e19,,0.0,,0.0,15980.0,42000.0,2.61e6,404020,0.0,0,1.0,2.577e6,594900.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,540400.0,540400.0,470300.0,0,,,,,,,113900.0,140900.0,,,,,,,27600.0,0.5724,0,0,0.0,0,0.0,0.05565,0.06657,,0.05996,117800.0,90200.0,2.099e6,1.504,0.05611,0.05996,0.6667,0.6667,1.738,1.49,0.9616,1.168,1.206,1.242,1.207,1.207,1.203,1.073,,,,,,,,,,,NONE,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.55950524,0.59445377,,3.60072324,,,0.00283073,,2.8398348223,0.24160282852091924
baseline,1,1,1,2,1,1,4,1,1,1,1,1,2,1,77,ASDEX,1,DV-IPRE,19940125,19820624,6084,1.249,1249,1.247,1.251,NB,HGELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.11,1.166,7,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.69,1.802,0.4111,0.4111433568,0.9726,0.97280207,0.9727,0.0,0.0,0.0,0.0,0.5165,5.484,0.1591,,SS,TI2,NONE,NONE,,,,2.202,0.0,,0.29469999999999996,0.1598,4.646,,2.714,2.084,2.084,0.009549,1.704,0.4528,7.8228281,,,0.27509501,3.279,0,-1.721e19,2.52e19,4.673e19,,0.0,,0.0,47100.0,42000.0,2.61e6,404020,0.0,0,1.0,2.576e6,608600.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,0.0,23140.0,0.0,1,,,,,,,117800.0,144100.0,,,,,,,28800.0,0.5726,0,0,0.0,0,0.0,0.04503,0.05508,,0.0462,121900.0,93060.0,2.623e6,2.015,0.04646,0.0462,0.6667,0.6667,1.623,1.447,0.9152,1.107,1.147,1.17,1.142,1.155,1.151,1.029,,,,,,,,,,,NONE,1,111,1111111111,1111111111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.5549375,0.59087735,,3.63510771,,,0.00292501,,2.9332058934,0.2432544378698225
baseline,1,1,1,2,1,1,5,1,1,1,1,1,2,1,82,ASDEX,1,DV-IPRE,19940125,19820624,6090,1.179,1179,1.177,1.181,NB,HSELM,UNKNOWN,UNKNOWN,NA,UNKNOWN,,,,,1.115,1.155,5,NONE,1.5,2.0,1,1,1,0,0,NONE,,0,0.0,DN,1.693,1.776,0.4005,0.400537906,0.9982,0.99838578,0.9981,0.0,0.0,0.0,0.0,0.5031,5.35,0.1669,,SS,TI2,NONE,NONE,,,,2.202,0.0,,0.2975,0.1289,4.12,,2.076,1.449,1.449,0.006753,1.201,0.3208,9.80764488,,,0.28571517,3.518,0,2.106e19,2.947e19,4.534e19,,0.0,,0.0,38360.0,42000.0,2.57e6,404020,0.0,0,1.0,2.543e6,536300.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,683900.0,799700.0,731000.0,1,,,,,,,84770.0,102300.0,,,,,,,21460.0,0.5735,0,0,0.0,0,0.0,0.04479,0.05544,,0.04987,87770.0,66310.0,1.866e6,1.3299999999999998,0.04703,0.04987,0.6667,0.6667,1.355,1.087,0.7147,0.8687,0.8875,0.9222,0.8992,0.8945,0.8938,0.7979,,,,,,,,,,,NONE,1,111,1111111111,1111011111,1,1,1,0,1,1,1,0,1,0,0,0,0,1111111111,111100,0,1,0.59026933,0.59599912,,3.49998918,,,0.00213589,,2.0018411607,0.23656231541642056
